"SVY_COMP","SVY_COMP_LABEL","GEO_ID","GEO_ID_F","NAME","YEAR","AGG_DESC","AGG_DESC_LABEL","GOVTYPE","GOVTYPE_LABEL","AMOUNT"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0007","Selective Sales and Gross Receipts Taxes","002","State","2532057"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0007","Selective Sales and Gross Receipts Taxes","002","State","2723947"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0007","Selective Sales and Gross Receipts Taxes","002","State","2673926"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0008","License Taxes","002","State","899682"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0008","License Taxes","002","State","945922"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0008","License Taxes","002","State","1012557"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0008","License Taxes","002","State","1213135"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0008","License Taxes","002","State","1122219"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0008","License Taxes","002","State","1112162"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0008","License Taxes","002","State","1154719"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0008","License Taxes","002","State","1199646"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0008","License Taxes","002","State","1130025"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0009","Individual Income Taxes","002","State","11954838"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0009","Individual Income Taxes","002","State","12876192"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0009","Individual Income Taxes","002","State","13246221"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0009","Individual Income Taxes","002","State","14491903"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0009","Individual Income Taxes","002","State","14430331"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0009","Individual Income Taxes","002","State","14724277"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0009","Individual Income Taxes","002","State","16280331"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0009","Individual Income Taxes","002","State","17150964"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0009","Individual Income Taxes","002","State","17414713"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0010","Corporation Net income Taxes","002","State","2001780"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0010","Corporation Net income Taxes","002","State","1888449"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0010","Corporation Net income Taxes","002","State","2194620"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0010","Corporation Net income Taxes","002","State","2227381"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0010","Corporation Net income Taxes","002","State","2333892"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0010","Corporation Net income Taxes","002","State","2196474"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0010","Corporation Net income Taxes","002","State","2408947"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0010","Corporation Net income Taxes","002","State","2946667"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0010","Corporation Net income Taxes","002","State","2532411"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0011","All Other Taxes","002","State","651700"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0011","All Other Taxes","002","State","735158"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0011","All Other Taxes","002","State","850575"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0011","All Other Taxes","002","State","766985"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0011","All Other Taxes","002","State","712697"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0011","All Other Taxes","002","State","667100"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0011","All Other Taxes","002","State","788444"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0011","All Other Taxes","002","State","950183"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0011","All Other Taxes","002","State","1063511"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0013","Current Charges","002","State","4688409"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0013","Current Charges","002","State","4847039"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0013","Current Charges","002","State","5120037"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0013","Current Charges","002","State","5296037"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0013","Current Charges","002","State","5607312"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0013","Current Charges","002","State","5806724"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0013","Current Charges","002","State","6023135"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0013","Current Charges","002","State","6046473"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0013","Current Charges","002","State","5858797"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0014","Miscellaneous General Revenue","002","State","4031557"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0014","Miscellaneous General Revenue","002","State","3701206"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0014","Miscellaneous General Revenue","002","State","4449728"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0014","Miscellaneous General Revenue","002","State","4519919"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0014","Miscellaneous General Revenue","002","State","4955896"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0014","Miscellaneous General Revenue","002","State","5047423"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0014","Miscellaneous General Revenue","002","State","5315465"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0014","Miscellaneous General Revenue","002","State","5729666"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0014","Miscellaneous General Revenue","002","State","5582998"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0016","Utility Revenue","002","State","673413"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0016","Utility Revenue","002","State","783775"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0016","Utility Revenue","002","State","807618"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0016","Utility Revenue","002","State","840340"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0016","Utility Revenue","002","State","880435"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0016","Utility Revenue","002","State","926211"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0016","Utility Revenue","002","State","934282"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0016","Utility Revenue","002","State","952838"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0016","Utility Revenue","002","State","835865"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0018","Insurance Trust Revenue","002","State","3520098"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0018","Insurance Trust Revenue","002","State","10306497"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0018","Insurance Trust Revenue","002","State","11681574"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0018","Insurance Trust Revenue","002","State","5775831"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0018","Insurance Trust Revenue","002","State","4786684"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0018","Insurance Trust Revenue","002","State","12772522"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0018","Insurance Trust Revenue","002","State","12005465"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0018","Insurance Trust Revenue","002","State","9333056"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0018","Insurance Trust Revenue","002","State","10516189"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0020","Total Expenditure","002","State","55628081"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0020","Total Expenditure","002","State","56369796"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0020","Total Expenditure","002","State","59856963"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0020","Total Expenditure","002","State","61499719"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0020","Total Expenditure","002","State","64190467"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0020","Total Expenditure","002","State","65392160"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0020","Total Expenditure","002","State","67436881"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0020","Total Expenditure","002","State","69279574"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0020","Total Expenditure","002","State","78292385"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","7805400"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","8251203"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","9103108"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","8823654"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","8997061"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","9215482"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","9479779"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","9908172"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","10419877"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0022","Total Expenditure - Direct Expenditure","002","State","47822681"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0022","Total Expenditure - Direct Expenditure","002","State","48118593"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0022","Total Expenditure - Direct Expenditure","002","State","50753855"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0022","Total Expenditure - Direct Expenditure","002","State","52676065"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0022","Total Expenditure - Direct Expenditure","002","State","55193406"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0022","Total Expenditure - Direct Expenditure","002","State","56176678"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0022","Total Expenditure - Direct Expenditure","002","State","57957102"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0022","Total Expenditure - Direct Expenditure","002","State","59371402"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0022","Total Expenditure - Direct Expenditure","002","State","67872508"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","31369635"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","32415333"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","35932100"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","37052149"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","39755651"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","40732017"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","42314867"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","43784459"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","45654182"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0024","Total Expenditure - Direct Expenditure - Capital Outlay","002","State","3905632"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0024","Total Expenditure - Direct Expenditure - Capital Outlay","002","State","3742119"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0024","Total Expenditure - Direct Expenditure - Capital Outlay","002","State","4015949"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0024","Total Expenditure - Direct Expenditure - Capital Outlay","002","State","5209648"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0024","Total Expenditure - Direct Expenditure - Capital Outlay","002","State","5078591"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0024","Total Expenditure - Direct Expenditure - Capital Outlay","002","State","4872570"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0024","Total Expenditure - Direct Expenditure - Capital Outlay","002","State","4845212"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0024","Total Expenditure - Direct Expenditure - Capital Outlay","002","State","4239689"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0024","Total Expenditure - Direct Expenditure - Capital Outlay","002","State","5248965"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0025","Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments","002","State","8667342"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0025","Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments","002","State","8117280"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0025","Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments","002","State","7730706"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0025","Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments","002","State","6664682"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0025","Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments","002","State","6658364"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0025","Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments","002","State","6704516"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0025","Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments","002","State","6859854"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0025","Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments","002","State","7207587"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0025","Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments","002","State","12827971"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0026","Total Expenditure - Direct Expenditure - Assistance and Subsidies","002","State","1039601"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0026","Total Expenditure - Direct Expenditure - Assistance and Subsidies","002","State","1037748"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0026","Total Expenditure - Direct Expenditure - Assistance and Subsidies","002","State","457578"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0026","Total Expenditure - Direct Expenditure - Assistance and Subsidies","002","State","995832"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0026","Total Expenditure - Direct Expenditure - Assistance and Subsidies","002","State","984640"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0026","Total Expenditure - Direct Expenditure - Assistance and Subsidies","002","State","1022829"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0026","Total Expenditure - Direct Expenditure - Assistance and Subsidies","002","State","1040193"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0026","Total Expenditure - Direct Expenditure - Assistance and Subsidies","002","State","1084666"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0026","Total Expenditure - Direct Expenditure - Assistance and Subsidies","002","State","1185114"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0027","Total Expenditure - Direct Expenditure - Interest on Debt","002","State","2840471"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0027","Total Expenditure - Direct Expenditure - Interest on Debt","002","State","2806113"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0027","Total Expenditure - Direct Expenditure - Interest on Debt","002","State","2617522"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0027","Total Expenditure - Direct Expenditure - Interest on Debt","002","State","2753754"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0027","Total Expenditure - Direct Expenditure - Interest on Debt","002","State","2716160"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0027","Total Expenditure - Direct Expenditure - Interest on Debt","002","State","2844746"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0027","Total Expenditure - Direct Expenditure - Interest on Debt","002","State","2896976"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0027","Total Expenditure - Direct Expenditure - Interest on Debt","002","State","3055001"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0027","Total Expenditure - Direct Expenditure - Interest on Debt","002","State","2956276"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0028","Total Expenditure - Exhibit: Salaries and Wages","002","State","5826448"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0028","Total Expenditure - Exhibit: Salaries and Wages","002","State","6157256"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0028","Total Expenditure - Exhibit: Salaries and Wages","002","State","6461136"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0028","Total Expenditure - Exhibit: Salaries and Wages","002","State","6746578"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0028","Total Expenditure - Exhibit: Salaries and Wages","002","State","6761107"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0028","Total Expenditure - Exhibit: Salaries and Wages","002","State","7361810"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0028","Total Expenditure - Exhibit: Salaries and Wages","002","State","7598203"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0028","Total Expenditure - Exhibit: Salaries and Wages","002","State","7952445"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0028","Total Expenditure - Exhibit: Salaries and Wages","002","State","8210454"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0031","Total Expenditure - General Expenditure","002","State","44596980"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0031","Total Expenditure - General Expenditure","002","State","45902488"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0031","Total Expenditure - General Expenditure","002","State","49724381"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0031","Total Expenditure - General Expenditure","002","State","51122359"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0031","Total Expenditure - General Expenditure","002","State","54034767"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0031","Total Expenditure - General Expenditure","002","State","55425654"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0031","Total Expenditure - General Expenditure","002","State","56878899"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0031","Total Expenditure - General Expenditure","002","State","58583564"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0031","Total Expenditure - General Expenditure","002","State","61279171"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0032","Total Expenditure - General Expenditure - Intergovernmental General Expenditure","002","State","7805400"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0032","Total Expenditure - General Expenditure - Intergovernmental General Expenditure","002","State","8251203"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0032","Total Expenditure - General Expenditure - Intergovernmental General Expenditure","002","State","9103108"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0032","Total Expenditure - General Expenditure - Intergovernmental General Expenditure","002","State","8823654"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0032","Total Expenditure - General Expenditure - Intergovernmental General Expenditure","002","State","8997061"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0032","Total Expenditure - General Expenditure - Intergovernmental General Expenditure","002","State","9215482"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0032","Total Expenditure - General Expenditure - Intergovernmental General Expenditure","002","State","9479779"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0032","Total Expenditure - General Expenditure - Intergovernmental General Expenditure","002","State","9908172"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0032","Total Expenditure - General Expenditure - Intergovernmental General Expenditure","002","State","10419877"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0033","Total Expenditure - General Expenditure - Direct General Expenditure","002","State","36791580"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0033","Total Expenditure - General Expenditure - Direct General Expenditure","002","State","37651285"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0033","Total Expenditure - General Expenditure - Direct General Expenditure","002","State","40621273"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0033","Total Expenditure - General Expenditure - Direct General Expenditure","002","State","42298705"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0033","Total Expenditure - General Expenditure - Direct General Expenditure","002","State","45037706"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0033","Total Expenditure - General Expenditure - Direct General Expenditure","002","State","46210172"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0033","Total Expenditure - General Expenditure - Direct General Expenditure","002","State","47399120"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0033","Total Expenditure - General Expenditure - Direct General Expenditure","002","State","48675392"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0033","Total Expenditure - General Expenditure - Direct General Expenditure","002","State","50859294"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0036","General Expenditure, by Function: - Education","002","State","11180454"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0036","General Expenditure, by Function: - Education","002","State","11494213"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0036","General Expenditure, by Function: - Education","002","State","7095514"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0036","General Expenditure, by Function: - Education","002","State","12323712"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0036","General Expenditure, by Function: - Education","002","State","12593196"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0036","General Expenditure, by Function: - Education","002","State","13183331"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0036","General Expenditure, by Function: - Education","002","State","13317694"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0036","General Expenditure, by Function: - Education","002","State","13405242"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0036","General Expenditure, by Function: - Education","002","State","13908983"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0037","General Expenditure, by Function: - Public Welfare","002","State","16192751"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2013","SF0037","General Expenditure, by Function: - Public Welfare","002","State","16907709"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2014","SF0037","General Expenditure, by Function: - Public Welfare","002","State","18098756"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2015","SF0037","General Expenditure, by Function: - Public Welfare","002","State","19895426"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2016","SF0037","General Expenditure, by Function: - Public Welfare","002","State","22023118"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2017","SF0037","General Expenditure, by Function: - Public Welfare","002","State","22478805"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2018","SF0037","General Expenditure, by Function: - Public Welfare","002","State","23960508"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2019","SF0037","General Expenditure, by Function: - Public Welfare","002","State","24818872"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2020","SF0037","General Expenditure, by Function: - Public Welfare","002","State","25868091"
"02","Annual Survey of State Government Finance","0400000US25","null","Massachusetts","2012","SF0038","General Expenditure, by Function: - Hospitals","002","State","641943"
